category,Stack No.,period,variable,unit,Sampling,value
Sox,Glaze Kiln Exhaust Stack No. 6,Aug,%Oxygen,%,2020-06-08,0.0
Sox,Glaze Kiln Exhaust Stack No. 6,Aug,Gas Velocity,m/s,2020-06-08,0.0
Sox,Glaze Kiln Exhaust Stack No. 6,Aug,Flow rate,m3/min,2020-06-08,176.0
Sox,Glaze Kiln Exhaust Stack No. 6,Aug,SOx Emission Actual O2,mg/m3,2020-06-08,95.4
Sox,Glaze Kiln Exhaust Stack No. 6,Aug,SOx Emission rate,kg/hr,2020-06-08,1.007424
Sox,Glaze Kiln Exhaust Stack No. 6,Aug,Operation Hour,hr,2020-06-08,744.0
Sox,Glaze Kiln Exhaust Stack No. 6,Aug,SOx Emission,kg,2020-06-08,749.523456
Sox,Glaze Kiln Exhaust Stack No. 6,Sep,Stack Temperature,๐C,2020-06-08,109.3
Sox,Glaze Kiln Exhaust Stack No. 6,Sep,%Oxygen,%,2020-06-08,0.0
Sox,Glaze Kiln Exhaust Stack No. 6,Sep,Gas Velocity,m/s,2020-06-08,0.0
Sox,Glaze Kiln Exhaust Stack No. 6,Sep,Flow rate,m3/min,2020-06-08,176.0
Sox,Glaze Kiln Exhaust Stack No. 6,Sep,SOx Emission Actual O2,mg/m3,2020-06-08,95.4
Sox,Glaze Kiln Exhaust Stack No. 6,Sep,SOx Emission rate,kg/hr,2020-06-08,1.007424
Sox,Glaze Kiln Exhaust Stack No. 6,Sep,Operation Hour,hr,2020-06-08,720.0
Sox,Glaze Kiln Exhaust Stack No. 6,Sep,SOx Emission,kg,2020-06-08,725.34528
Sox,Glaze Kiln Exhaust Stack No. 6,Oct,Stack Temperature,๐C,2020-06-08,109.3
Sox,Glaze Kiln Exhaust Stack No. 6,Oct,%Oxygen,%,2020-06-08,0.0
Sox,Glaze Kiln Exhaust Stack No. 6,Oct,Gas Velocity,m/s,2020-06-08,0.0
Sox,Glaze Kiln Exhaust Stack No. 6,Oct,Flow rate,m3/min,2020-06-08,176.0
Sox,Glaze Kiln Exhaust Stack No. 6,Oct,SOx Emission Actual O2,mg/m3,2020-06-08,95.4
Sox,Glaze Kiln Exhaust Stack No. 6,Oct,SOx Emission rate,kg/hr,2020-06-08,1.007424
Sox,Glaze Kiln Exhaust Stack No. 6,Oct,Operation Hour,hr,2020-06-08,744.0
Sox,Glaze Kiln Exhaust Stack No. 6,Oct,SOx Emission,kg,2020-06-08,749.523456
Sox,Glaze Kiln Exhaust Stack No. 6,Nov,Stack Temperature,๐C,2020-06-08,109.3
Sox,Glaze Kiln Exhaust Stack No. 6,Nov,%Oxygen,%,2020-06-08,0.0
Sox,Glaze Kiln Exhaust Stack No. 6,Nov,Gas Velocity,m/s,2020-06-08,0.0
Sox,Glaze Kiln Exhaust Stack No. 6,Nov,Flow rate,m3/min,2020-06-08,176.0
Sox,Glaze Kiln Exhaust Stack No. 6,Nov,SOx Emission Actual O2,mg/m3,2020-06-08,95.4
Sox,Glaze Kiln Exhaust Stack No. 6,Nov,SOx Emission rate,kg/hr,2020-06-08,1.007424
Sox,Glaze Kiln Exhaust Stack No. 6,Nov,Operation Hour,hr,2020-06-08,720.0
Sox,Glaze Kiln Exhaust Stack No. 6,Nov,SOx Emission,kg,2020-06-08,725.34528
Sox,Glaze Kiln Exhaust Stack No. 6,Dec,Stack Temperature,๐C,2020-06-08,109.3
Sox,Glaze Kiln Exhaust Stack No. 6,Dec,%Oxygen,%,2020-06-08,0.0
Sox,Glaze Kiln Exhaust Stack No. 6,Dec,Gas Velocity,m/s,2020-06-08,0.0
Sox,Glaze Kiln Exhaust Stack No. 6,Dec,Flow rate,m3/min,2020-06-08,176.0
Sox,Glaze Kiln Exhaust Stack No. 6,Dec,SOx Emission Actual O2,mg/m3,2020-06-08,95.4
Sox,Glaze Kiln Exhaust Stack No. 6,Dec,SOx Emission rate,kg/hr,2020-06-08,1.007424
Sox,Glaze Kiln Exhaust Stack No. 6,Dec,Operation Hour,hr,2020-06-08,744.0
Sox,Glaze Kiln Exhaust Stack No. 6,Dec,SOx Emission,kg,2020-06-08,749.523456
Sox,Total SOx Emission,Jan,Diameter,m,,0.0
Sox,Total SOx Emission,Jan,Stack Temperature,๐C,,0.0
Sox,Total SOx Emission,Jan,%Oxygen,%,,0.0
Sox,Total SOx Emission,Jan,Gas Velocity,m/s,,0.0
Sox,Total SOx Emission,Jan,Flow rate,m3/min,,0.0
Sox,Total SOx Emission,Jan,SOx Emission Actual O2,mg/m3,,0.0
Sox,Total SOx Emission,Jan,SOx Emission rate,kg/hr,,0.0
Sox,Total SOx Emission,Jan,Operation Hour,hr,,0.0
Sox,Total SOx Emission,Jan,SOx Emission,kg,,3633.540834
Sox,Total SOx Emission,Feb,Stack Temperature,๐C,,0.0
Sox,Total SOx Emission,Feb,%Oxygen,%,,0.0
Sox,Total SOx Emission,Feb,Gas Velocity,m/s,,0.0
Sox,Total SOx Emission,Feb,Flow rate,m3/min,,0.0
Sox,Total SOx Emission,Feb,SOx Emission Actual O2,mg/m3,,0.0
Sox,Total SOx Emission,Feb,SOx Emission rate,kg/hr,,0.0
Sox,Total SOx Emission,Feb,Operation Hour,hr,,0.0
Sox,Total SOx Emission,Feb,SOx Emission,kg,,1882.207035
Sox,Total SOx Emission,Mar,Stack Temperature,๐C,,0.0
Sox,Total SOx Emission,Mar,%Oxygen,%,,0.0
Sox,Total SOx Emission,Mar,Gas Velocity,m/s,,0.0
Sox,Total SOx Emission,Mar,Flow rate,m3/min,,0.0
Sox,Total SOx Emission,Mar,SOx Emission Actual O2,mg/m3,,0.0
Sox,Total SOx Emission,Mar,SOx Emission rate,kg/hr,,0.0
Sox,Total SOx Emission,Mar,Operation Hour,hr,,0.0
Sox,Total SOx Emission,Mar,SOx Emission,kg,,5770.07249
Sox,Total SOx Emission,Apr,Stack Temperature,๐C,,0.0
Sox,Total SOx Emission,Apr,%Oxygen,%,,0.0
Sox,Total SOx Emission,Apr,Gas Velocity,m/s,,0.0
Sox,Total SOx Emission,Apr,Flow rate,m3/min,,0.0
Sox,Total SOx Emission,Apr,SOx Emission Actual O2,mg/m3,,0.0
Sox,Total SOx Emission,Apr,SOx Emission rate,kg/hr,,0.0
Sox,Total SOx Emission,Apr,Operation Hour,hr,,0.0
Sox,Total SOx Emission,Apr,SOx Emission,kg,,7359.010212
Sox,Total SOx Emission,May,Stack Temperature,๐C,,0.0
Sox,Total SOx Emission,May,%Oxygen,%,,0.0
Sox,Total SOx Emission,May,Gas Velocity,m/s,,0.0
Sox,Total SOx Emission,May,Flow rate,m3/min,,0.0
Sox,Total SOx Emission,May,SOx Emission Actual O2,mg/m3,,0.0
Sox,Total SOx Emission,May,SOx Emission rate,kg/hr,,0.0
Sox,Total SOx Emission,May,Operation Hour,hr,,0.0
Sox,Total SOx Emission,May,SOx Emission,kg,,7505.880192
Sox,Total SOx Emission,Jun,Stack Temperature,๐C,,0.0
Sox,Total SOx Emission,Jun,%Oxygen,%,,0.0
Sox,Total SOx Emission,Jun,Gas Velocity,m/s,,0.0
Sox,Total SOx Emission,Jun,Flow rate,m3/min,,0.0
Sox,Total SOx Emission,Jun,SOx Emission Actual O2,mg/m3,,0.0
Sox,Total SOx Emission,Jun,SOx Emission rate,kg/hr,,0.0
Sox,Total SOx Emission,Jun,Operation Hour,hr,,0.0
Sox,Total SOx Emission,Jun,SOx Emission,kg,,15535.12437
Sox,Total SOx Emission,Jul,Stack Temperature,๐C,,0.0
Sox,Total SOx Emission,Jul,%Oxygen,%,,0.0
Sox,Total SOx Emission,Jul,Gas Velocity,m/s,,0.0
Sox,Total SOx Emission,Jul,Flow rate,m3/min,,0.0
Sox,Total SOx Emission,Jul,SOx Emission Actual O2,mg/m3,,0.0
Sox,Total SOx Emission,Jul,SOx Emission rate,kg/hr,,0.0
Sox,Total SOx Emission,Jul,Operation Hour,hr,,0.0
Sox,Total SOx Emission,Jul,SOx Emission,kg,,17107.82435
Sox,Total SOx Emission,Aug,Stack Temperature,๐C,,0.0
Sox,Total SOx Emission,Aug,%Oxygen,%,,0.0
Sox,Total SOx Emission,Aug,Gas Velocity,m/s,,0.0
Sox,Total SOx Emission,Aug,Flow rate,m3/min,,0.0
Sox,Total SOx Emission,Aug,SOx Emission Actual O2,mg/m3,,0.0
Sox,Total SOx Emission,Aug,SOx Emission rate,kg/hr,,0.0
Sox,Total SOx Emission,Aug,Operation Hour,hr,,0.0
Sox,Total SOx Emission,Aug,SOx Emission,kg,,15181.41245
Sox,Total SOx Emission,Sep,Stack Temperature,๐C,,0.0
Sox,Total SOx Emission,Sep,%Oxygen,%,,0.0
Sox,Total SOx Emission,Sep,Gas Velocity,m/s,,0.0
Sox,Total SOx Emission,Sep,Flow rate,m3/min,,0.0
Sox,Total SOx Emission,Sep,SOx Emission Actual O2,mg/m3,,0.0
Sox,Total SOx Emission,Sep,SOx Emission rate,kg/hr,,0.0
Sox,Total SOx Emission,Sep,Operation Hour,hr,,0.0
Sox,Total SOx Emission,Sep,SOx Emission,kg,,13712.86271
Sox,Total SOx Emission,Oct,Stack Temperature,๐C,,0.0
Sox,Total SOx Emission,Oct,%Oxygen,%,,0.0
Sox,Total SOx Emission,Oct,Gas Velocity,m/s,,0.0
Sox,Total SOx Emission,Oct,Flow rate,m3/min,,0.0
Sox,Total SOx Emission,Oct,SOx Emission Actual O2,mg/m3,,0.0
Sox,Total SOx Emission,Oct,SOx Emission rate,kg/hr,,0.0
Sox,Total SOx Emission,Oct,Operation Hour,hr,,0.0
Sox,Total SOx Emission,Oct,SOx Emission,kg,,12216.17339
Sox,Total SOx Emission,Nov,Stack Temperature,๐C,,0.0
Sox,Total SOx Emission,Nov,%Oxygen,%,,0.0
Sox,Total SOx Emission,Nov,Gas Velocity,m/s,,0.0
Sox,Total SOx Emission,Nov,Flow rate,m3/min,,0.0
Sox,Total SOx Emission,Nov,SOx Emission Actual O2,mg/m3,,0.0
Sox,Total SOx Emission,Nov,SOx Emission rate,kg/hr,,0.0
Sox,Total SOx Emission,Nov,Operation Hour,hr,,0.0
Sox,Total SOx Emission,Nov,SOx Emission,kg,,13361.61396
Sox,Total SOx Emission,Dec,Stack Temperature,๐C,,0.0
Sox,Total SOx Emission,Dec,%Oxygen,%,,0.0
Sox,Total SOx Emission,Dec,Gas Velocity,m/s,,0.0
Sox,Total SOx Emission,Dec,Flow rate,m3/min,,0.0
Sox,Total SOx Emission,Dec,SOx Emission Actual O2,mg/m3,,0.0
Sox,Total SOx Emission,Dec,SOx Emission rate,kg/hr,,0.0
Sox,Total SOx Emission,Dec,Operation Hour,hr,,0.0
Sox,Total SOx Emission,Dec,SOx Emission,kg,,14588.88507
Sox,Specific SOx Emission (g/ton),Jan,Diameter,m,,0.0
Sox,Specific SOx Emission (g/ton),Jan,Stack Temperature,๐C,,0.0
Sox,Specific SOx Emission (g/ton),Jan,%Oxygen,%,,0.0
Sox,Specific SOx Emission (g/ton),Jan,Gas Velocity,m/s,,0.0
Sox,Specific SOx Emission (g/ton),Jan,Flow rate,m3/min,,0.0
Sox,Specific SOx Emission (g/ton),Jan,SOx Emission Actual O2,mg/m3,,0.0
Sox,Specific SOx Emission (g/ton),Jan,SOx Emission rate,kg/hr,,0.0
Sox,Specific SOx Emission (g/ton),Jan,Operation Hour,hr,,0.0
Sox,Specific SOx Emission (g/ton),Jan,SOx Emission,kg,,0.0
Sox,Specific SOx Emission (g/ton),Feb,Stack Temperature,๐C,,0.0
Sox,Specific SOx Emission (g/ton),Feb,%Oxygen,%,,0.0
Sox,Specific SOx Emission (g/ton),Feb,Gas Velocity,m/s,,0.0
Sox,Specific SOx Emission (g/ton),Feb,Flow rate,m3/min,,0.0
Sox,Specific SOx Emission (g/ton),Feb,SOx Emission Actual O2,mg/m3,,0.0
Sox,Specific SOx Emission (g/ton),Feb,SOx Emission rate,kg/hr,,0.0
Sox,Specific SOx Emission (g/ton),Feb,Operation Hour,hr,,0.0
Sox,Specific SOx Emission (g/ton),Feb,SOx Emission,kg,,298.2857201
Sox,Specific SOx Emission (g/ton),Mar,Stack Temperature,๐C,,0.0
Sox,Specific SOx Emission (g/ton),Mar,%Oxygen,%,,0.0
Sox,Specific SOx Emission (g/ton),Mar,Gas Velocity,m/s,,0.0
Sox,Specific SOx Emission (g/ton),Mar,Flow rate,m3/min,,0.0
Sox,Specific SOx Emission (g/ton),Mar,SOx Emission Actual O2,mg/m3,,0.0
Sox,Specific SOx Emission (g/ton),Mar,SOx Emission rate,kg/hr,,0.0
Sox,Specific SOx Emission (g/ton),Mar,Operation Hour,hr,,0.0
Sox,Specific SOx Emission (g/ton),Mar,SOx Emission,kg,,325.3866308
Sox,Specific SOx Emission (g/ton),Apr,Stack Temperature,๐C,,0.0
Sox,Specific SOx Emission (g/ton),Apr,%Oxygen,%,,0.0
Sox,Specific SOx Emission (g/ton),Apr,Gas Velocity,m/s,,0.0
Sox,Specific SOx Emission (g/ton),Apr,Flow rate,m3/min,,0.0
Sox,Specific SOx Emission (g/ton),Apr,SOx Emission Actual O2,mg/m3,,0.0
Sox,Specific SOx Emission (g/ton),Apr,SOx Emission rate,kg/hr,,0.0
Sox,Specific SOx Emission (g/ton),Apr,Operation Hour,hr,,0.0
Sox,Specific SOx Emission (g/ton),Apr,SOx Emission,kg,,465.8941475
Sox,Specific SOx Emission (g/ton),May,Stack Temperature,๐C,,0.0
Sox,Specific SOx Emission (g/ton),May,%Oxygen,%,,0.0
Sox,Specific SOx Emission (g/ton),May,Gas Velocity,m/s,,0.0
Sox,Specific SOx Emission (g/ton),May,Flow rate,m3/min,,0.0
Sox,Specific SOx Emission (g/ton),May,SOx Emission Actual O2,mg/m3,,0.0
Sox,Specific SOx Emission (g/ton),May,SOx Emission rate,kg/hr,,0.0
Sox,Specific SOx Emission (g/ton),May,Operation Hour,hr,,0.0
Sox,Specific SOx Emission (g/ton),May,SOx Emission,kg,,466.4413118
Sox,Specific SOx Emission (g/ton),Jun,Stack Temperature,๐C,,0.0
Sox,Specific SOx Emission (g/ton),Jun,%Oxygen,%,,0.0
Sox,Specific SOx Emission (g/ton),Jun,Gas Velocity,m/s,,0.0
Sox,Specific SOx Emission (g/ton),Jun,Flow rate,m3/min,,0.0
Sox,Specific SOx Emission (g/ton),Jun,SOx Emission Actual O2,mg/m3,,0.0
Sox,Specific SOx Emission (g/ton),Jun,SOx Emission rate,kg/hr,,0.0
Sox,Specific SOx Emission (g/ton),Jun,Operation Hour,hr,,0.0
Sox,Specific SOx Emission (g/ton),Jun,SOx Emission,kg,,946.8009128
Sox,Specific SOx Emission (g/ton),Jul,Stack Temperature,๐C,,0.0
Sox,Specific SOx Emission (g/ton),Jul,%Oxygen,%,,0.0
Sox,Specific SOx Emission (g/ton),Jul,Gas Velocity,m/s,,0.0
Sox,Specific SOx Emission (g/ton),Jul,Flow rate,m3/min,,0.0
Sox,Specific SOx Emission (g/ton),Jul,SOx Emission Actual O2,mg/m3,,0.0
Sox,Specific SOx Emission (g/ton),Jul,SOx Emission rate,kg/hr,,0.0
Sox,Specific SOx Emission (g/ton),Jul,Operation Hour,hr,,0.0
Sox,Specific SOx Emission (g/ton),Jul,SOx Emission,kg,,927.0360989
Sox,Specific SOx Emission (g/ton),Aug,Stack Temperature,๐C,,0.0
Sox,Specific SOx Emission (g/ton),Aug,%Oxygen,%,,0.0
Sox,Specific SOx Emission (g/ton),Aug,Gas Velocity,m/s,,0.0
Sox,Specific SOx Emission (g/ton),Aug,Flow rate,m3/min,,0.0
Sox,Specific SOx Emission (g/ton),Aug,SOx Emission Actual O2,mg/m3,,0.0
Sox,Specific SOx Emission (g/ton),Aug,SOx Emission rate,kg/hr,,0.0
Sox,Specific SOx Emission (g/ton),Aug,Operation Hour,hr,,0.0
Sox,Specific SOx Emission (g/ton),Aug,SOx Emission,kg,,938.3040415
Sox,Specific SOx Emission (g/ton),Sep,Stack Temperature,๐C,,0.0
Sox,Specific SOx Emission (g/ton),Sep,%Oxygen,%,,0.0
Sox,Specific SOx Emission (g/ton),Sep,Gas Velocity,m/s,,0.0
Sox,Specific SOx Emission (g/ton),Sep,Flow rate,m3/min,,0.0
Sox,Specific SOx Emission (g/ton),Sep,SOx Emission Actual O2,mg/m3,,0.0
Sox,Specific SOx Emission (g/ton),Sep,SOx Emission rate,kg/hr,,0.0
Sox,Specific SOx Emission (g/ton),Sep,Operation Hour,hr,,0.0
Sox,Specific SOx Emission (g/ton),Sep,SOx Emission,kg,,1129.861866
Sox,Specific SOx Emission (g/ton),Oct,Stack Temperature,๐C,,0.0
Sox,Specific SOx Emission (g/ton),Oct,%Oxygen,%,,0.0
Sox,Specific SOx Emission (g/ton),Oct,Gas Velocity,m/s,,0.0
Sox,Specific SOx Emission (g/ton),Oct,Flow rate,m3/min,,0.0
Sox,Specific SOx Emission (g/ton),Oct,SOx Emission Actual O2,mg/m3,,0.0
Sox,Specific SOx Emission (g/ton),Oct,SOx Emission rate,kg/hr,,0.0
Sox,Specific SOx Emission (g/ton),Oct,Operation Hour,hr,,0.0
Sox,Specific SOx Emission (g/ton),Oct,SOx Emission,kg,,980.0504619
Sox,Specific SOx Emission (g/ton),Nov,Stack Temperature,๐C,,0.0
Sox,Specific SOx Emission (g/ton),Nov,%Oxygen,%,,0.0
Sox,Specific SOx Emission (g/ton),Nov,Gas Velocity,m/s,,0.0
Sox,Specific SOx Emission (g/ton),Nov,Flow rate,m3/min,,0.0
Sox,Specific SOx Emission (g/ton),Nov,SOx Emission Actual O2,mg/m3,,0.0
Sox,Specific SOx Emission (g/ton),Nov,SOx Emission rate,kg/hr,,0.0
Sox,Specific SOx Emission (g/ton),Nov,Operation Hour,hr,,0.0
Sox,Specific SOx Emission (g/ton),Nov,SOx Emission,kg,,1084.181772
Sox,Specific SOx Emission (g/ton),Dec,Stack Temperature,๐C,,0.0
Sox,Specific SOx Emission (g/ton),Dec,%Oxygen,%,,0.0
Sox,Specific SOx Emission (g/ton),Dec,Gas Velocity,m/s,,0.0
Sox,Specific SOx Emission (g/ton),Dec,Flow rate,m3/min,,0.0
Sox,Specific SOx Emission (g/ton),Dec,SOx Emission Actual O2,mg/m3,,0.0
Sox,Specific SOx Emission (g/ton),Dec,SOx Emission rate,kg/hr,,0.0
Sox,Specific SOx Emission (g/ton),Dec,Operation Hour,hr,,0.0
Sox,Specific SOx Emission (g/ton),Dec,SOx Emission,kg,,911.5810553
Nox,Spray Dryer 1,Jan,Diameter,m,2019-12-02,1.3
Nox,Spray Dryer 1,Jan,Stack Temperature,๐C,2019-12-02,84.3
Nox,Spray Dryer 1,Jan,%Oxygen,%,2019-12-02,0.0
Nox,Spray Dryer 1,Jan,Gas Velocity,m/s,2019-12-02,0.0
Nox,Spray Dryer 1,Jan,Flow rate,m3/min,2019-12-02,1416.666667
Nox,Spray Dryer 1,Jan,NOx Emission Actual O2,mg/m3,2019-12-02,4.4
Nox,Spray Dryer 1,Jan,NOx Emission rate,kg/hr,2019-12-02,0.374
Nox,Spray Dryer 1,Jan,Operation Hour,hr,2019-12-02,452.0
Nox,Spray Dryer 1,Jan,NOx Emission,kg,2019-12-02,169.048
Nox,Spray Dryer 1,Feb,Stack Temperature,๐C,2019-12-02,84.3
Nox,Spray Dryer 1,Feb,%Oxygen,%,2019-12-02,0.0
Nox,Spray Dryer 1,Feb,Gas Velocity,m/s,2019-12-02,0.0
Nox,Spray Dryer 1,Feb,Flow rate,m3/min,2019-12-02,1416.666667
Nox,Spray Dryer 1,Feb,NOx Emission Actual O2,mg/m3,2019-12-02,4.4
Nox,Spray Dryer 1,Feb,NOx Emission rate,kg/hr,2019-12-02,0.374
Nox,Spray Dryer 1,Feb,Operation Hour,hr,2019-12-02,0.0
Nox,Spray Dryer 1,Feb,NOx Emission,kg,2019-12-02,0.0
Nox,Spray Dryer 1,Mar,Stack Temperature,๐C,2019-12-02,84.3
Nox,Spray Dryer 1,Mar,%Oxygen,%,2019-12-02,0.0
Nox,Spray Dryer 1,Mar,Gas Velocity,m/s,2019-12-02,0.0
Nox,Spray Dryer 1,Mar,Flow rate,m3/min,2019-12-02,1416.666667
Nox,Spray Dryer 1,Mar,NOx Emission Actual O2,mg/m3,2019-12-02,4.4
Nox,Spray Dryer 1,Mar,NOx Emission rate,kg/hr,2019-12-02,0.374
Nox,Spray Dryer 1,Mar,Operation Hour,hr,2019-12-02,593.0
Nox,Spray Dryer 1,Mar,NOx Emission,kg,2019-12-02,221.782
Nox,Spray Dryer 1,Apr,Stack Temperature,๐C,2020-04-03,82.3
Nox,Spray Dryer 1,Apr,%Oxygen,%,2020-04-03,0.0
Nox,Spray Dryer 1,Apr,Gas Velocity,m/s,2020-04-03,0.0
Nox,Spray Dryer 1,Apr,Flow rate,m3/min,2020-04-03,1416.666667
Nox,Spray Dryer 1,Apr,NOx Emission Actual O2,mg/m3,2020-04-03,4.9
Nox,Spray Dryer 1,Apr,NOx Emission rate,kg/hr,2020-04-03,0.4165
Nox,Spray Dryer 1,Apr,Operation Hour,hr,2020-04-03,671.0
Nox,Spray Dryer 1,Apr,NOx Emission,kg,2020-04-03,279.4715
Nox,Spray Dryer 1,May,Stack Temperature,๐C,2020-04-03,82.3
Nox,Spray Dryer 1,May,%Oxygen,%,2020-04-03,0.0
Nox,Spray Dryer 1,May,Gas Velocity,m/s,2020-04-03,0.0
Nox,Spray Dryer 1,May,Flow rate,m3/min,2020-04-03,1416.666667
Nox,Spray Dryer 1,May,NOx Emission Actual O2,mg/m3,2020-04-03,4.9
Nox,Spray Dryer 1,May,NOx Emission rate,kg/hr,2020-04-03,0.4165
Nox,Spray Dryer 1,May,Operation Hour,hr,2020-04-03,689.0
Nox,Spray Dryer 1,May,NOx Emission,kg,2020-04-03,286.9685
Nox,Spray Dryer 1,Jun,Stack Temperature,๐C,2020-06-08,95.5
Nox,Spray Dryer 1,Jun,%Oxygen,%,2020-06-08,0.0
Nox,Spray Dryer 1,Jun,Gas Velocity,m/s,2020-06-08,0.0
Nox,Spray Dryer 1,Jun,Flow rate,m3/min,2020-06-08,1416.666667
Nox,Spray Dryer 1,Jun,NOx Emission Actual O2,mg/m3,2020-06-08,70.3
Nox,Spray Dryer 1,Jun,NOx Emission rate,kg/hr,2020-06-08,5.9755
Nox,Spray Dryer 1,Jun,Operation Hour,hr,2020-06-08,673.0
Nox,Spray Dryer 1,Jun,NOx Emission,kg,2020-06-08,4021.5115
Nox,Spray Dryer 1,Jul,Stack Temperature,๐C,2020-06-08,95.5
Nox,Spray Dryer 1,Jul,%Oxygen,%,2020-06-08,0.0
Nox,Spray Dryer 1,Jul,Gas Velocity,m/s,2020-06-08,0.0
Nox,Spray Dryer 1,Jul,Flow rate,m3/min,2020-06-08,1416.666667
Nox,Spray Dryer 1,Jul,NOx Emission Actual O2,mg/m3,2020-06-08,70.3
Nox,Spray Dryer 1,Jul,NOx Emission rate,kg/hr,2020-06-08,5.9755
Nox,Spray Dryer 1,Jul,Operation Hour,hr,2020-06-08,714.0
Nox,Spray Dryer 1,Jul,NOx Emission,kg,2020-06-08,4266.507
Nox,Spray Dryer 1,Aug,Stack Temperature,๐C,2020-06-08,95.5
Nox,Spray Dryer 1,Aug,%Oxygen,%,2020-06-08,0.0
Nox,Spray Dryer 1,Aug,Gas Velocity,m/s,2020-06-08,0.0
Nox,Spray Dryer 1,Aug,Flow rate,m3/min,2020-06-08,1416.666667
Nox,Spray Dryer 1,Aug,NOx Emission Actual O2,mg/m3,2020-06-08,70.3
Nox,Spray Dryer 1,Aug,NOx Emission rate,kg/hr,2020-06-08,5.9755
Nox,Spray Dryer 1,Aug,Operation Hour,hr,2020-06-08,637.0
Nox,Spray Dryer 1,Aug,NOx Emission,kg,2020-06-08,3806.3935
Nox,Spray Dryer 1,Sep,Stack Temperature,๐C,2020-06-08,95.5
Nox,Spray Dryer 1,Sep,%Oxygen,%,2020-06-08,0.0
Nox,Spray Dryer 1,Sep,Gas Velocity,m/s,2020-06-08,0.0
Nox,Spray Dryer 1,Sep,Flow rate,m3/min,2020-06-08,1416.666667
Nox,Spray Dryer 1,Sep,NOx Emission Actual O2,mg/m3,2020-06-08,70.3
Nox,Spray Dryer 1,Sep,NOx Emission rate,kg/hr,2020-06-08,5.9755
Nox,Spray Dryer 1,Sep,Operation Hour,hr,2020-06-08,466.0
Nox,Spray Dryer 1,Sep,NOx Emission,kg,2020-06-08,2784.583
Nox,Spray Dryer 1,Oct,Stack Temperature,๐C,2020-08-20,96.2
Nox,Spray Dryer 1,Oct,%Oxygen,%,2020-08-20,0.0
Nox,Spray Dryer 1,Oct,Gas Velocity,m/s,2020-08-20,0.0
Nox,Spray Dryer 1,Oct,Flow rate,m3/min,2020-08-20,1416.666667
Nox,Spray Dryer 1,Oct,NOx Emission Actual O2,mg/m3,2020-08-20,71.6
Nox,Spray Dryer 1,Oct,NOx Emission rate,kg/hr,2020-08-20,6.086
Nox,Spray Dryer 1,Oct,Operation Hour,hr,2020-08-20,680.0
Nox,Spray Dryer 1,Oct,NOx Emission,kg,2020-08-20,4138.48
Nox,Spray Dryer 1,Nov,Stack Temperature,๐C,2020-08-20,96.2
Nox,Spray Dryer 1,Nov,%Oxygen,%,2020-08-20,0.0
Nox,Spray Dryer 1,Nov,Gas Velocity,m/s,2020-08-20,0.0
Nox,Spray Dryer 1,Nov,Flow rate,m3/min,2020-08-20,1416.666667
Nox,Spray Dryer 1,Nov,NOx Emission Actual O2,mg/m3,2020-08-20,71.6
Nox,Spray Dryer 1,Nov,NOx Emission rate,kg/hr,2020-08-20,6.086
Nox,Spray Dryer 1,Nov,Operation Hour,hr,2020-08-20,683.0
Nox,Spray Dryer 1,Nov,NOx Emission,kg,2020-08-20,4156.738
Nox,Spray Dryer 1,Dec,Stack Temperature,๐C,2020-08-20,96.2
Nox,Spray Dryer 1,Dec,%Oxygen,%,2020-08-20,0.0
Nox,Spray Dryer 1,Dec,Gas Velocity,m/s,2020-08-20,0.0
Nox,Spray Dryer 1,Dec,Flow rate,m3/min,2020-08-20,1416.666667
Nox,Spray Dryer 1,Dec,NOx Emission Actual O2,mg/m3,2020-08-20,71.6
Nox,Spray Dryer 1,Dec,NOx Emission rate,kg/hr,2020-08-20,6.086
Nox,Spray Dryer 1,Dec,Operation Hour,hr,2020-08-20,660.0
Nox,Spray Dryer 1,Dec,NOx Emission,kg,2020-08-20,4016.76
Nox,Spray Dryer 2,Jan,Diameter,m,2019-12-02,1.3
Nox,Spray Dryer 2,Jan,Stack Temperature,๐C,2019-12-02,87.1
Nox,Spray Dryer 2,Jan,%Oxygen,%,2019-12-02,0.0
Nox,Spray Dryer 2,Jan,Gas Velocity,m/s,2019-12-02,0.0
Nox,Spray Dryer 2,Jan,Flow rate,m3/min,2019-12-02,1416.666667
Nox,Spray Dryer 2,Jan,NOx Emission Actual O2,mg/m3,2019-12-02,4.6
Nox,Spray Dryer 2,Jan,NOx Emission rate,kg/hr,2019-12-02,0.391
Nox,Spray Dryer 2,Jan,Operation Hour,hr,2019-12-02,400.0
Nox,Spray Dryer 2,Jan,NOx Emission,kg,2019-12-02,156.4
Nox,Spray Dryer 2,Feb,Stack Temperature,๐C,2019-12-02,87.1
Nox,Spray Dryer 2,Feb,%Oxygen,%,2019-12-02,0.0
Nox,Spray Dryer 2,Feb,Gas Velocity,m/s,2019-12-02,0.0
Nox,Spray Dryer 2,Feb,Flow rate,m3/min,2019-12-02,1416.666667
Nox,Spray Dryer 2,Feb,NOx Emission Actual O2,mg/m3,2019-12-02,4.6
Nox,Spray Dryer 2,Feb,NOx Emission rate,kg/hr,2019-12-02,0.391
Nox,Spray Dryer 2,Feb,Operation Hour,hr,2019-12-02,424.0
Nox,Spray Dryer 2,Feb,NOx Emission,kg,2019-12-02,165.784
